,RH_pct,u10_ms,N_frac,source,T_C,Rs_Wm2,u2,Rs_MJ,Ra_MJ,Rso_MJ,Rn_MJ,E_hourly_mm
2026-06-24 21:00:00,40.000000,4.100000,,datagouv,31.100000,0.000000,3.066599,0.000000,0.000000,0.000000,-0.028768,0.006702
2026-06-24 22:00:00,41.000000,3.100000,,datagouv,31.200000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.028260,0.004205
2026-06-24 23:00:00,37.000000,2.800000,,datagouv,32.100000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.029531,0.004047
2026-06-25 00:00:00,50.000000,2.900000,,datagouv,28.500000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.026502,0.002060
2026-06-25 01:00:00,48.000000,2.400000,,datagouv,28.000000,0.000000,1.795083,0.000000,0.000000,0.000000,-0.027547,0.001097
2026-06-25 02:00:00,44.000000,3.400000,,datagouv,28.300000,0.000000,2.543034,0.000000,0.000000,0.000000,-0.028834,0.003640
2026-06-25 03:00:00,51.000000,1.600000,,datagouv,25.700000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.027931,-0.001178
2026-06-25 04:00:00,55.000000,3.000000,,datagouv,24.400000,0.000000,2.243853,0.000000,0.221859,0.166670,-0.012691,0.005021
2026-06-25 05:00:00,50.000000,1.600000,,datagouv,26.000000,13.888889,1.196722,0.050000,0.963206,0.723599,0.033032,0.017678
2026-06-25 06:00:00,46.000000,2.600000,,datagouv,28.500000,119.444444,1.944673,0.430000,1.748586,1.313608,0.371858,0.128538
2026-06-25 07:00:00,39.000000,3.900000,,datagouv,30.200000,230.555556,2.917009,0.830000,2.507853,1.883999,0.696327,0.240914
2026-06-25 08:00:00,33.000000,5.400000,,datagouv,32.600000,444.444444,4.038936,1.600000,3.189263,2.395902,1.312816,0.458264
2026-06-25 09:00:00,30.000000,3.800000,,datagouv,34.100000,630.555556,2.842214,2.270000,3.746379,2.814430,1.869576,0.649531
2026-06-25 10:00:00,27.000000,3.600000,,datagouv,35.600000,758.333333,2.692624,2.730000,4.141235,3.111061,2.256487,0.791644
2026-06-25 11:00:00,24.000000,4.000000,,datagouv,37.000000,788.888889,2.991804,2.840000,4.346922,3.265582,2.350759,0.836664
2026-06-25 12:00:00,20.000000,5.300000,,datagouv,38.500000,894.444444,3.964141,3.220000,4.349424,3.267461,2.628577,0.950984
2026-06-25 13:00:00,20.000000,4.400000,,datagouv,39.200000,905.555556,3.290985,3.260000,4.148568,3.116570,2.661662,0.964822
2026-06-25 14:00:00,20.000000,5.300000,,datagouv,39.400000,827.777778,3.964141,2.980000,3.758044,2.823193,2.404940,0.878991
2026-06-25 15:00:00,21.000000,5.500000,,datagouv,38.700000,650.000000,4.113731,2.340000,3.204465,2.407322,1.833494,0.673477
2026-06-25 16:00:00,23.000000,6.000000,,datagouv,38.700000,644.444444,4.487706,2.320000,2.525557,1.897299,1.817698,0.668964
2026-06-25 17:00:00,25.000000,5.100000,,datagouv,37.900000,466.666667,3.814550,1.680000,1.767585,1.327881,1.238977,0.458497
2026-06-25 18:00:00,35.000000,7.100000,,datagouv,33.600000,311.111111,5.310453,1.120000,0.982205,0.737872,0.757065,0.280629
2026-06-25 19:00:00,37.000000,4.600000,,datagouv,30.700000,136.111111,3.440575,0.490000,0.236080,0.177353,0.170341,0.073498
2026-06-25 20:00:00,45.000000,1.700000,,datagouv,28.800000,0.000000,1.271517,0.000000,0.000000,0.000000,-0.260066,-0.073753
2026-06-25 21:00:00,52.000000,1.500000,,datagouv,26.700000,0.000000,1.121927,0.000000,0.000000,0.000000,-0.249481,-0.070079
2026-06-25 22:00:00,65.000000,2.900000,,datagouv,25.100000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.223929,-0.060962
2026-06-25 23:00:00,72.000000,3.500000,,datagouv,24.500000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.211210,-0.057384
2026-06-26 00:00:00,85.000000,7.800000,,datagouv,23.200000,0.000000,5.834018,0.000000,0.000000,0.000000,-0.192801,-0.051348
2026-06-26 01:00:00,83.000000,4.900000,,datagouv,22.900000,0.000000,3.664960,0.000000,0.000000,0.000000,-0.199112,-0.053960
2026-06-26 02:00:00,91.000000,5.000000,,datagouv,21.700000,0.000000,3.739755,0.000000,0.000000,0.000000,-0.192754,-0.053077
2026-06-26 03:00:00,88.000000,2.100000,,datagouv,21.700000,0.000000,1.570697,0.000000,0.000000,0.000000,-0.198277,-0.055079
2026-06-26 04:00:00,92.000000,2.800000,,datagouv,21.500000,0.000000,2.094263,0.000000,0.218349,0.164033,-0.009622,-0.001338
2026-06-26 05:00:00,96.000000,1.500000,,datagouv,21.100000,5.555556,1.121927,0.020000,0.958664,0.720186,0.008979,0.003080
2026-06-26 06:00:00,95.000000,1.900000,,datagouv,21.300000,61.111111,1.421107,0.220000,1.744179,1.310297,0.192968,0.055761
2026-06-26 07:00:00,92.000000,3.700000,,datagouv,22.100000,127.777778,2.767419,0.460000,2.503757,1.880923,0.413808,0.121287
2026-06-26 08:00:00,86.000000,3.900000,,datagouv,22.700000,311.111111,2.917009,1.120000,3.185635,2.393177,0.975548,0.287820
2026-06-26 09:00:00,80.000000,3.200000,,datagouv,24.100000,375.000000,2.393443,1.350000,3.743344,2.812150,1.183495,0.357107
2026-06-26 10:00:00,72.000000,2.300000,,datagouv,26.400000,658.333333,1.720287,2.370000,4.138877,3.109290,2.046788,0.636179
2026-06-26 11:00:00,63.000000,2.100000,,datagouv,28.300000,850.000000,1.570697,3.060000,4.345278,3.264347,2.626657,0.837064
2026-06-26 12:00:00,52.000000,2.300000,,datagouv,30.200000,863.888889,1.720287,3.110000,4.348483,3.266754,2.649476,0.866427
2026-06-26 13:00:00,49.000000,2.200000,,datagouv,31.400000,838.888889,1.645492,3.020000,4.148272,3.116348,2.559595,0.849257
2026-06-26 14:00:00,40.000000,2.400000,,datagouv,32.800000,738.888889,1.795083,2.660000,3.758289,2.823377,2.211978,0.748722
2026-06-26 15:00:00,35.000000,1.600000,,datagouv,33.800000,747.222222,1.196722,2.690000,3.205112,2.407808,2.202669,0.752147
2026-06-26 16:00:00,35.000000,2.600000,,datagouv,35.100000,613.888889,1.944673,2.210000,2.526438,1.897961,1.769301,0.617010
2026-06-26 17:00:00,36.000000,2.600000,,datagouv,34.900000,455.555556,1.944673,1.640000,1.768518,1.328582,1.248699,0.438626
2026-06-26 18:00:00,38.000000,4.200000,,datagouv,33.600000,288.888889,3.141395,1.040000,0.983003,0.738471,0.697810,0.251857
2026-06-26 19:00:00,41.000000,3.800000,,datagouv,32.300000,130.555556,2.842214,0.470000,0.236504,0.177671,0.178305,0.074484
2026-06-26 20:00:00,52.000000,5.100000,,datagouv,30.000000,0.000000,3.814550,0.000000,0.000000,0.000000,-0.227856,-0.058996
2026-06-26 21:00:00,58.000000,2.800000,,datagouv,28.100000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.222295,-0.061550
2026-06-26 22:00:00,61.000000,2.900000,,datagouv,27.200000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.220015,-0.060627
2026-06-26 23:00:00,62.000000,2.900000,,datagouv,26.300000,0.000000,2.169058,0.000000,0.000000,0.000000,-0.223584,-0.061241
2026-06-27 00:00:00,64.000000,1.900000,,datagouv,25.200000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.225784,-0.062723
2026-06-27 01:00:00,63.000000,1.600000,,datagouv,25.100000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.228979,-0.063848
2026-06-27 02:00:00,68.000000,1.600000,,datagouv,24.200000,0.000000,1.196722,0.000000,0.000000,0.000000,-0.222624,-0.061865
2026-06-27 03:00:00,70.000000,1.100000,,datagouv,23.600000,0.000000,0.822746,0.000000,0.000000,0.000000,-0.221952,-0.061935
2026-06-27 04:00:00,78.000000,1.000000,,datagouv,21.800000,0.000000,0.747951,0.000000,0.214554,0.161182,-0.010838,-0.000534
2026-06-27 05:00:00,80.000000,0.800000,,datagouv,22.000000,5.555556,0.598361,0.020000,0.953757,0.716500,0.007826,0.004481
2026-06-27 06:00:00,74.000000,1.700000,,datagouv,23.600000,105.555556,1.271517,0.380000,1.739454,1.306748,0.338949,0.104167
2026-06-27 07:00:00,65.000000,2.900000,,datagouv,25.900000,261.111111,2.169058,0.940000,2.499390,1.877642,0.793624,0.250002
2026-06-27 08:00:00,60.000000,1.700000,,datagouv,27.800000,427.777778,1.271517,1.540000,3.181774,2.390276,1.303210,0.415845
2026-06-27 09:00:00,50.000000,1.200000,,datagouv,30.400000,586.111111,0.897541,2.110000,3.740104,2.809716,1.787204,0.586986
2026-06-27 10:00:00,44.000000,2.400000,,datagouv,32.000000,719.444444,1.795083,2.590000,4.136331,3.107377,2.193957,0.735595
2026-06-27 11:00:00,39.000000,2.100000,,datagouv,34.000000,791.666667,1.570697,2.850000,4.343452,3.262975,2.413391,0.825276
2026-06-27 12:00:00,37.000000,1.700000,,datagouv,34.700000,808.333333,1.271517,2.910000,4.347352,3.265905,2.458489,0.845576
2026-06-27 13:00:00,34.000000,2.300000,,datagouv,35.300000,819.444444,1.720287,2.950000,4.147766,3.115968,2.465420,0.855082
2026-06-27 14:00:00,33.000000,3.800000,,datagouv,36.200000,683.333333,2.842214,2.460000,3.758295,2.823381,2.042279,0.721334
2026-06-27 15:00:00,32.000000,5.700000,,datagouv,35.800000,761.111111,4.263321,2.740000,3.205480,2.408085,2.245256,0.794235
2026-06-27 16:00:00,43.000000,8.000000,,datagouv,32.300000,463.888889,5.983609,1.670000,2.526996,1.898381,1.330650,0.465574
2026-06-27 17:00:00,37.000000,7.200000,,datagouv,32.600000,430.555556,5.385248,1.550000,1.769080,1.329003,1.156131,0.409640
2026-06-27 18:00:00,51.000000,5.500000,,datagouv,29.600000,255.555556,4.113731,0.920000,0.983382,0.738756,0.612257,0.212224
2026-06-27 19:00:00,49.000000,4.600000,,datagouv,29.100000,180.555556,3.440575,0.650000,0.236557,0.177711,0.353657,0.127139
2026-06-27 20:00:00,56.000000,3.000000,,datagouv,26.100000,0.000000,2.243853,0.000000,0.000000,0.000000,-0.241433,-0.065203
2026-06-27 21:00:00,64.000000,2.800000,,datagouv,24.200000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.232192,-0.062602
2026-06-27 22:00:00,59.000000,2.800000,,datagouv,24.800000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.241116,-0.064873
2026-06-27 23:00:00,60.000000,2.800000,,datagouv,23.900000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.243774,-0.065028
2026-06-28 00:00:00,71.000000,3.500000,,datagouv,21.300000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.233829,-0.060900
2026-06-28 01:00:00,69.000000,4.600000,,datagouv,21.800000,0.000000,3.440575,0.000000,0.000000,0.000000,-0.235129,-0.060216
2026-06-28 02:00:00,74.000000,3.700000,,datagouv,20.800000,0.000000,2.767419,0.000000,0.000000,0.000000,-0.230710,-0.059934
2026-06-28 03:00:00,79.000000,1.900000,,datagouv,20.300000,0.000000,1.421107,0.000000,0.000000,0.000000,-0.224159,-0.059826
2026-06-28 04:00:00,79.000000,1.500000,,datagouv,20.100000,0.000000,1.121927,0.000000,0.210487,0.158126,-0.011267,-0.000440
2026-06-28 05:00:00,83.000000,2.200000,,datagouv,20.000000,0.000000,1.645492,0.000000,0.948490,0.712544,-0.010937,-0.000478
2026-06-28 06:00:00,83.000000,2.600000,,datagouv,20.100000,36.111111,1.944673,0.130000,1.734418,1.302965,0.108694,0.033149
2026-06-28 07:00:00,77.000000,3.500000,,datagouv,21.700000,197.222222,2.617829,0.710000,2.494754,1.874159,0.617785,0.182010
2026-06-28 08:00:00,69.000000,2.900000,,datagouv,23.300000,425.000000,2.169058,1.530000,3.177682,2.387202,1.291086,0.386273
2026-06-28 09:00:00,63.000000,2.900000,,datagouv,24.500000,441.666667,2.169058,1.590000,3.736661,2.807130,1.366273,0.417188
2026-06-28 10:00:00,57.000000,2.900000,,datagouv,25.700000,719.444444,2.169058,2.590000,4.133599,3.105325,2.195729,0.679063
2026-06-28 11:00:00,62.000000,2.500000,,datagouv,24.900000,211.111111,1.869878,0.760000,4.341443,3.261466,0.687560,0.214418
2026-06-28 12:00:00,51.000000,3.000000,,datagouv,27.100000,677.777778,2.243853,2.440000,4.346031,3.264912,2.079957,0.657664
2026-06-28 13:00:00,54.000000,3.400000,,datagouv,26.800000,494.444444,2.543034,1.780000,4.147049,3.115429,1.535251,0.486193
2026-06-28 14:00:00,48.000000,3.600000,,datagouv,28.100000,650.000000,2.692624,2.340000,3.758058,2.823203,1.957582,0.629587
2026-06-28 15:00:00,47.000000,5.200000,,datagouv,28.800000,600.000000,3.889346,2.160000,3.205567,2.408150,1.769319,0.578851
2026-06-28 16:00:00,52.000000,5.300000,,datagouv,27.300000,372.222222,3.964141,1.340000,2.527226,1.898554,1.084566,0.352717
2026-06-28 17:00:00,61.000000,5.600000,,datagouv,25.400000,100.000000,4.188526,0.360000,1.769265,1.329143,0.319589,0.108705
2026-06-28 18:00:00,53.000000,5.000000,,datagouv,26.400000,141.666667,3.739755,0.510000,0.983337,0.738722,0.324704,0.113253
2026-06-28 19:00:00,51.000000,5.100000,,datagouv,25.900000,141.666667,3.814550,0.510000,0.236236,0.177470,0.212258,0.078725
2026-06-28 20:00:00,59.000000,4.800000,,datagouv,24.200000,0.000000,3.590165,0.000000,0.000000,0.000000,-0.244583,-0.062440
2026-06-28 21:00:00,62.000000,5.000000,,datagouv,23.100000,0.000000,3.739755,0.000000,0.000000,0.000000,-0.243415,-0.061617
2026-06-28 22:00:00,65.000000,5.200000,,datagouv,21.800000,0.000000,3.889346,0.000000,0.000000,0.000000,-0.243679,-0.061010
2026-06-28 23:00:00,67.000000,4.900000,,datagouv,21.000000,0.000000,3.664960,0.000000,0.000000,0.000000,-0.243640,-0.061059
2026-06-29 00:00:00,74.000000,3.500000,,datagouv,19.600000,0.000000,2.617829,0.000000,0.000000,0.000000,-0.237279,-0.060685
2026-06-29 01:00:00,79.000000,2.600000,,datagouv,18.900000,0.000000,1.944673,0.000000,0.000000,0.000000,-0.232055,-0.060028
2026-06-29 02:00:00,74.000000,3.100000,,datagouv,19.200000,0.000000,2.318648,0.000000,0.000000,0.000000,-0.239341,-0.061146
2026-06-29 03:00:00,70.000000,3.300000,,datagouv,18.200000,0.000000,2.468239,0.000000,0.000000,0.000000,-0.251248,-0.062354
2026-06-29 04:00:00,72.000000,2.400000,,datagouv,17.300000,0.000000,1.795083,0.000000,0.206160,0.154876,-0.012582,0.000785
2026-06-29 05:00:00,71.000000,1.800000,,datagouv,17.200000,19.444444,1.346312,0.070000,0.942869,0.708321,0.051713,0.017388
2026-06-29 06:00:00,67.000000,3.600000,,datagouv,18.200000,130.555556,2.692624,0.470000,1.729075,1.298950,0.396862,0.113135
2026-06-29 07:00:00,66.000000,3.800000,,datagouv,19.000000,197.222222,2.842214,0.710000,2.489855,1.870479,0.611759,0.174130
2026-06-29 08:00:00,61.000000,3.500000,,datagouv,20.300000,211.111111,2.617829,0.760000,3.173362,2.383957,0.678346,0.197695
2026-06-29 09:00:00,56.000000,3.500000,,datagouv,21.800000,383.333333,2.617829,1.380000,3.733018,2.804392,1.186641,0.350160
2026-06-29 10:00:00,52.000000,3.200000,,datagouv,23.300000,805.555556,2.393443,2.900000,4.130681,3.103133,2.424529,0.723966
2026-06-29 11:00:00,48.000000,2.200000,,datagouv,25.000000,802.777778,1.645492,2.890000,4.339252,3.259820,2.429966,0.743495
2026-06-29 12:00:00,45.000000,3.300000,,datagouv,26.000000,855.555556,2.468239,3.080000,4.344518,3.263776,2.579878,0.802959
2026-06-29 13:00:00,41.000000,3.300000,,datagouv,27.600000,908.333333,2.468239,3.270000,4.146119,3.114730,2.728015,0.867881
2026-06-29 14:00:00,39.000000,1.300000,,datagouv,28.400000,722.222222,0.972336,2.600000,3.757576,2.822841,2.138375,0.685913
2026-06-29 15:00:00,42.000000,2.800000,,datagouv,27.300000,641.666667,2.094263,2.310000,3.205367,2.408000,1.862166,0.592874
2026-06-29 16:00:00,35.000000,1.900000,,datagouv,29.500000,675.000000,1.421107,2.430000,2.527125,1.898478,1.941052,0.634127
2026-06-29 17:00:00,35.000000,2.600000,,datagouv,29.600000,527.777778,1.944673,1.900000,1.769071,1.328997,1.453895,0.480194
2026-06-29 18:00:00,41.000000,5.700000,,datagouv,27.200000,338.888889,4.263321,1.220000,0.982865,0.738367,0.840172,0.280202
2026-06-29 19:00:00,43.000000,5.700000,,datagouv,25.900000,147.222222,4.263321,0.530000,0.235541,0.176948,0.206235,0.080385
2026-06-29 20:00:00,48.000000,3.600000,,datagouv,24.000000,0.000000,2.692624,0.000000,0.000000,0.000000,-0.274712,-0.070614
2026-06-29 21:00:00,54.000000,2.800000,,datagouv,22.300000,0.000000,2.094263,0.000000,0.000000,0.000000,-0.266506,-0.068992
2026-06-29 22:00:00,62.000000,2.000000,,datagouv,20.000000,0.000000,1.495902,0.000000,0.000000,0.000000,-0.258681,-0.066605
2026-06-29 23:00:00,67.000000,1.200000,,datagouv,18.600000,0.000000,0.897541,0.000000,0.000000,0.000000,-0.254967,-0.065456
2026-06-30 00:00:00,75.000000,0.800000,,datagouv,16.000000,0.000000,0.598361,0.000000,0.000000,0.000000,-0.252101,-0.062565
2026-06-30 01:00:00,78.000000,0.000000,,datagouv,15.600000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249121,-0.062060
2026-06-30 02:00:00,81.000000,0.700000,,datagouv,14.600000,0.000000,0.523566,0.000000,0.000000,0.000000,-0.248733,-0.060445
